,item_id,name,category,price,old_price,sellable_online,short_description,depth,height,width
843,59275101,HAVSTA,Cabinets & cupboards,925,No old price,TRUE,"        Cabinet with plinth,          81x37x134 cm",37,134,81
844,19028754,LIATORP,Cabinets & cupboards,1445,No old price,TRUE,"        Bookcase with glass-doors,          96x214 cm",38,214,96
845,79276388,LIXHULT,Cabinets & cupboards,409,No old price,TRUE,"        Storage combination,          95x82 cm",35,60,95
846,10251451,IKEA PS,Cabinets & cupboards,425,No old price,TRUE,"        Cabinet,          119x63 cm",40,63,119
847,49221038,EKET,Cabinets & cupboards,620,No old price,TRUE,"        Cabinet combination with legs,          140x35x80 cm",35,80,140
848,363171,FABRIKÖR,Cabinets & cupboards,636,SR 795,TRUE,"        Glass-door cabinet,          81x113 cm",42,113,81
849,29301762,BESTÅ,Cabinets & cupboards,1045,No old price,TRUE,"        Storage combination with doors,          120x42x202 cm",42,202,120
850,80385616,BILLY,Cabinets & cupboards,516,SR 645,TRUE,"        Bookcase with glass-doors,          80x30x202 cm",30,202,80
851,60342072,REGISSÖR,Cabinets & cupboards,796,SR 995,TRUE,"        Cabinet,          118x110 cm",38,110,118
852,9276650,BESTÅ,Cabinets & cupboards,980,No old price,TRUE,"        TV bench with doors,          120x42x74 cm",42,74,120
853,89302971,BESTÅ,Cabinets & cupboards,2470,No old price,TRUE,"        TV storage combination,          240x42x230 cm",42,230,240
854,39287379,BILLY / MORLIDEN,Cabinets & cupboards,245,No old price,TRUE,"        Bookcase with glass door,          40x30x106 cm",30,106,40
855,40347886,EDVALLA,Cabinets & cupboards,25,No old price,TRUE,"        Drop handle,          18 mm",11,,33
856,79291355,PLATSA,Cabinets & cupboards,1268,"SR 1,505",TRUE,"        Storage combination,          80x42x301 cm",42,301,80
857,50328665,LIXHULT,Cabinets & cupboards,89,No old price,TRUE,"        Cabinet,          25x25 cm",25,25,25
858,20396646,HEMNES,Cabinets & cupboards,595,No old price,TRUE,"        High cabinet with glass door,          42x38x131 cm",38,131,42
859,29302573,BESTÅ,Cabinets & cupboards,1400,No old price,TRUE,"        Storage combination with doors,          180x42x74 cm",42,74,180
860,90421911,BRYGGJA,Cabinets & cupboards,597,SR 995,TRUE,"        Storage unit,          120x173 cm",43,173,120
861,79281790,BILLY / OXBERG,Cabinets & cupboards,930,No old price,TRUE,"        Bookcase with panel/glass doors,          120x30x202 cm",30,202,120
862,29279186,LIXHULT,Cabinets & cupboards,700,No old price,TRUE,"        Cabinet combination,          120x35x92 cm",35,70,120
863,89161508,LIXHULT,Cabinets & cupboards,178,No old price,TRUE,"        Storage combination,          25x25x50 cm",25,50,25
864,29286931,BEKANT,Cabinets & cupboards,1389,No old price,TRUE,"        Storage unit with smart lock,          61x101 cm",45,101,61
865,70341005,ERIK,Cabinets & cupboards,595,No old price,TRUE,"        File cabinet,          41x104 cm",50,104,41
866,10295539,BESTÅ,Cabinets & cupboards,25,No old price,TRUE,"        Shelf,          56x16 cm",16,,56
867,70245952,BESTÅ,Cabinets & cupboards,170,No old price,TRUE,"        Frame,          120x40x38 cm",40,38,120
868,327772,MALSJÖ,Cabinets & cupboards,2100,No old price,TRUE,"        Sideboard basic unit,          145x92 cm",48,92,145
869,50415196,HAVSTA,Cabinets & cupboards,695,No old price,TRUE,"        Cabinet with plinth,          81x47x89 cm",47,89,81
870,9248855,LIXHULT,Cabinets & cupboards,643,No old price,TRUE,"        Storage combination,          130x82 cm",35,60,130
871,29285776,GALANT,Cabinets & cupboards,5290,No old price,TRUE,"        Storage combination w sliding doors,          320x120 cm",45,120,320
872,50365139,GALANT,Cabinets & cupboards,945,No old price,TRUE,"        Cabinet with doors,          80x120 cm",45,120,80
873,49249396,HÄLLAN,Cabinets & cupboards,875,No old price,TRUE,"        Storage combination with doors,          45x47x167 cm",47,167,45
874,40226790,UPPLEVA,Cabinets & cupboards,145,No old price,TRUE,"        Wall bracket for TV, tilt/swivel,          19-32 """,,,
875,89249403,HÄLLAN,Cabinets & cupboards,700,No old price,TRUE,"        Storage combination with doors,          45x47x167 cm",47,167,45
876,245842,BESTÅ,Cabinets & cupboards,225,No old price,TRUE,"        Frame,          60x40x192 cm",40,192,60
877,242278,FABRIKÖR,Cabinets & cupboards,676,SR 845,TRUE,"        Glass-door cabinet,          57x150 cm",47,150,57
878,29287370,BILLY / MORLIDEN,Cabinets & cupboards,415,No old price,TRUE,"        Bookcase with glass-doors,          80x30x106 cm",30,106,80
879,80336433,GUBBARP,Cabinets & cupboards,3,No old price,TRUE,"        Knob,          21 mm",27,,
880,29286573,EKET,Cabinets & cupboards,1248,"SR 1,307",TRUE,"        Cabinet combination with feet,          70x35x212 cm",35,212,70
881,30360977,IDÅSEN,Cabinets & cupboards,995,No old price,TRUE,"        High cabinet with drawer and doors,          45x172 cm",47,172,45
882,70294508,BESTÅ,Cabinets & cupboards,475,No old price,TRUE,"        TV bench,          180x40x38 cm",40,38,180
883,69275110,HAVSTA,Cabinets & cupboards,975,No old price,TRUE,"        Glass-door cabinet with plinth,          81x37x134 cm",37,134,81
884,30284846,BESTÅ,Cabinets & cupboards,25,No old price,TRUE,"        Suspension rail,          60 cm",,,
885,295554,BESTÅ,Cabinets & cupboards,25,No old price,TRUE,"        Shelf,          56x36 cm",36,,56
886,69284987,BESTÅ,Cabinets & cupboards,420,No old price,TRUE,"        Cabinet unit,          60x40x202 cm",40,202,60
887,89161631,LIXHULT,Cabinets & cupboards,508,No old price,TRUE,"        Storage combination,          95x92 cm",35,70,95
888,19278234,BRIMNES,Cabinets & cupboards,952,"SR 1,190",TRUE,"        Storage combination w glass doors,          160x35x190 cm",35,190,160
889,99266053,HAVSTA,Cabinets & cupboards,1900,No old price,TRUE,"        Storage combination w glass-doors,          162x37x134 cm",37,134,162
890,30269129,BESTÅ BURS,Cabinets & cupboards,1195,No old price,TRUE,"        TV bench,          180x41x49 cm",41,49,180
891,90433909,MARKERAD,Cabinets & cupboards,597,SR 995,TRUE,"        Glass-door cabinet,          80x80 cm",40,80,80
892,9290123,EKET,Cabinets & cupboards,356,No old price,TRUE,"        Cabinet combination with feet,          35x35x107 cm",35,107,35
893,69285208,GALANT,Cabinets & cupboards,6480,No old price,TRUE,"        Storage combination w sliding doors,          320x200 cm",45,200,320
894,59249409,HÄLLAN,Cabinets & cupboards,650,No old price,TRUE,"        Storage combination with doors,          45x47x142 cm",47,142,45
895,70388620,HAVSTA,Cabinets & cupboards,995,No old price,TRUE,"        Cabinet with plinth,          121x47x89 cm",47,89,121
896,69301717,BESTÅ,Cabinets & cupboards,1305,No old price,TRUE,"        Wall-mounted cabinet combination,          180x42x64 cm",42,64,180
897,30428915,EKET,Cabinets & cupboards,195,No old price,TRUE,"        Cabinet with 2 drawers,          35x35x35 cm",35,35,35
898,80261258,BESTÅ,Cabinets & cupboards,25,No old price,TRUE,        Soft closing/push-open hinge,,,
899,49265999,HAVSTA,Cabinets & cupboards,1240,No old price,TRUE,"        Storage combination,          81x47x212 cm",47,212,81
900,9301664,BESTÅ,Cabinets & cupboards,2980,No old price,TRUE,"        TV storage combination/glass doors,          240x42x230 cm",42,230,240
901,30342078,REGISSÖR,Cabinets & cupboards,1356,"SR 1,695",TRUE,"        Glass-door cabinet,          118x203 cm",38,203,118
902,19057906,BESTÅ,Cabinets & cupboards,480,No old price,TRUE,"        Wall cabinet with 2 doors,          60x22x128 cm",22,128,60
903,40363621,HÄLLAN,Cabinets & cupboards,325,No old price,TRUE,"        Cabinet,          45x75 cm",47,75,45
904,59301483,BESTÅ,Cabinets & cupboards,1020,No old price,TRUE,"        Storage combination w glass doors,          60x22x202 cm",22,202,60
905,79248748,LIXHULT,Cabinets & cupboards,363,No old price,TRUE,"        Storage combination,          60x92 cm",35,70,60
906,90323393,FIXA,Cabinets & cupboards,5.6,SR 7,TRUE,        Drill template,,,64
907,347510,ENERYDA,Cabinets & cupboards,22,No old price,TRUE,"        Knob,          27 mm",,,
908,10388661,HAVSTA,Cabinets & cupboards,80,No old price,TRUE,"        Plinth,          81x37x12 cm",37,12,81
909,49061228,BESTÅ,Cabinets & cupboards,510,No old price,TRUE,"        TV bench,          120x40x48 cm",40,48,120
910,60247409,BESTÅ,Cabinets & cupboards,100,No old price,TRUE,"        Frame,          60x20x38 cm",20,38,60
911,19046442,LIATORP,Cabinets & cupboards,4335,No old price,TRUE,"        Storage combination with doors,          276x214 cm",38,214,276
912,29300852,BESTÅ,Cabinets & cupboards,965,No old price,TRUE,"        Storage combination w glass doors,          60x42x193 cm",42,193,60
913,347888,EDVALLA,Cabinets & cupboards,25,No old price,TRUE,"        Drop handle,          18 mm",11,,33
914,30247378,BESTÅ,Cabinets & cupboards,125,No old price,TRUE,"        Frame,          60x40x38 cm",40,38,60
915,29299165,BESTÅ,Cabinets & cupboards,925,No old price,TRUE,"        TV bench with doors,          180x42x38 cm",42,38,180
916,295530,BESTÅ,Cabinets & cupboards,25,No old price,TRUE,"        Glass shelf,          56x16 cm",16,,56
917,90328668,LIXHULT,Cabinets & cupboards,99,No old price,TRUE,"        Cabinet,          35x35 cm",35,35,35
918,50046152,HEDRA,Cabinets & cupboards,9,No old price,TRUE,"        Knob,          32 mm",27,,
919,10293597,NANNARP,Cabinets & cupboards,40,No old price,TRUE,        Leg,100,100,100
920,70443631,SELSVIKEN,Cabinets & cupboards,125,No old price,TRUE,"        Door/drawer front,          60x38 cm",,38,60
921,60389192,HAVSTA,Cabinets & cupboards,845,No old price,TRUE,"        Cabinet,          81x35x123 cm",35,123,81
922,89265902,HAVSTA,Cabinets & cupboards,1550,No old price,TRUE,"        Storage combination,          162x37x134 cm",37,134,162
923,30342479,HACKÅS,Cabinets & cupboards,32,No old price,TRUE,"        Handle,          100 mm",18,,24
924,80294503,BESTÅ,Cabinets & cupboards,375,No old price,TRUE,"        TV bench,          120x40x38 cm",40,38,120
925,10291678,LAPPVIKEN,Cabinets & cupboards,45,No old price,TRUE,"        Drawer front,          60x26 cm",,26,60
926,60295532,BESTÅ,Cabinets & cupboards,30,No old price,TRUE,"        Glass shelf,          56x36 cm",36,,56
927,59228746,BILLY / OXBERG,Cabinets & cupboards,1390,No old price,TRUE,"        Bookcase,          160x30x202 cm",30,202,160
928,70247376,BESTÅ,Cabinets & cupboards,225,No old price,TRUE,"        Frame,          120x40x64 cm",40,64,120
929,50363729,HÄLLAN,Cabinets & cupboards,275,No old price,TRUE,"        Cabinet,          45x50 cm",47,50,45
930,415194,HAVSTA,Cabinets & cupboards,1295,No old price,TRUE,"        Glass-door cabinet,          121x35x123 cm",35,123,121
931,30365135,GALANT,Cabinets & cupboards,2545,No old price,TRUE,"        Cabinet with sliding doors,          160x120 cm",45,120,160
932,69208031,BESTÅ,Cabinets & cupboards,1600.5,"SR 1,650",TRUE,"        Storage combination with doors,          180x42x112 cm",42,112,180
933,69248659,LIXHULT,Cabinets & cupboards,267,No old price,TRUE,"        Storage combination,          25x75 cm",25,75,25
934,69282926,BESTÅ,Cabinets & cupboards,1570,No old price,TRUE,"        Storage combination w glass doors,          120x40x128 cm",40,128,120
935,50443627,NOTVIKEN,Cabinets & cupboards,60,No old price,TRUE,"        Drawer front,          60x26 cm",,26,60
936,79301788,BESTÅ,Cabinets & cupboards,1820,No old price,TRUE,"        Storage combination w doors/drawers,          120x42x240 cm",42,240,120
937,20347514,ENERYDA,Cabinets & cupboards,35,No old price,TRUE,"        Handle,          112 mm",30,,17
938,70247381,BESTÅ,Cabinets & cupboards,135,No old price,TRUE,"        Frame,          60x40x64 cm",40,64,60
939,29204431,BESTÅ / EKET,Cabinets & cupboards,1469,No old price,TRUE,"        Cabinet combination for TV,          180x40x170 cm",40,170,180
940,89307643,EKET,Cabinets & cupboards,114,No old price,TRUE,"        Wall-mounted cabinet combination,          35x35x35 cm",35,35,35
941,69020473,BILLY / OXBERG,Cabinets & cupboards,2295,No old price,TRUE,"        Bookcase,          200x30x237 cm",30,237,200
942,99249520,HÄLLAN,Cabinets & cupboards,1575,No old price,TRUE,"        Storage combination with doors,          90x47x167 cm",47,167,90
943,19266033,HAVSTA,Cabinets & cupboards,2645,No old price,TRUE,"        Storage comb w sliding glass doors,          283x37x134 cm",37,134,283
944,10364066,LAPPVIKEN,Cabinets & cupboards,31.5,SR 45,TRUE,"        Door/drawer front,          60x38 cm",,38,60
945,49248858,LIXHULT,Cabinets & cupboards,841,No old price,TRUE,"        Storage combination,          130x117 cm",35,95,130
946,79282544,BEKANT,Cabinets & cupboards,1355,No old price,TRUE,"        Storage unit on castors,          61x101 cm",45,101,61
947,60323592,BILLSBRO,Cabinets & cupboards,15,No old price,TRUE,"        Handle,          40 mm",,,
948,10273090,MÖLLARP,Cabinets & cupboards,12,No old price,TRUE,"        Knob,          14 mm",25,,
949,30425988,KALLVIKEN,Cabinets & cupboards,95,No old price,TRUE,"        Drawer front,          60x26 cm",,26,60
950,50295306,BESTÅ,Cabinets & cupboards,150,No old price,TRUE,"        Top panel for TV,          180x40 cm",40,,180
951,80360951,IDÅSEN,Cabinets & cupboards,1495,No old price,TRUE,"        Cabinet with sliding glass doors,          120x140 cm",45,140,120
952,49265975,HAVSTA,Cabinets & cupboards,1590,No old price,TRUE,"        Storage combination w glass-doors,          81x47x212 cm",47,212,81
953,79265950,HAVSTA,Cabinets & cupboards,1950,No old price,TRUE,"        Storage combination w glass doors,          162x37x134 cm",37,134,162
954,89248682,LIXHULT,Cabinets & cupboards,389,No old price,TRUE,"        Storage combination,          70x117 cm",35,95,70
955,10334319,BILLSBRO,Cabinets & cupboards,55,No old price,TRUE,"        Handle,          720 mm",,,
956,39299103,BESTÅ,Cabinets & cupboards,1550,No old price,TRUE,"        TV bench with drawers,          180x42x74 cm",42,74,180
957,20390574,STALLARP,Cabinets & cupboards,45,No old price,TRUE,        Leg,4,10,4
958,59191026,EKET,Cabinets & cupboards,1391,"SR 1,450",TRUE,"        Cabinet combination with feet,          280x35x72 cm",35,72,280
959,70296343,SELSVIKEN,Cabinets & cupboards,150,No old price,TRUE,"        Door,          60x64 cm",,64,60
960,89291312,HÄLLAN,Cabinets & cupboards,325,No old price,TRUE,"        Storage combination with doors,          45x47x67 cm",47,67,45
961,50357002,KALLRÖR,Cabinets & cupboards,25,No old price,TRUE,"        Handle,          213 mm",38,,
962,20348896,ÖSTERNÄS,Cabinets & cupboards,49,No old price,TRUE,"        Leather handle,          65 mm",,,25
963,60347507,ENERYDA,Cabinets & cupboards,35,No old price,TRUE,"        Knob,          35 mm",,,
964,60293566,STUBBARP,Cabinets & cupboards,35,No old price,TRUE,        Leg,44,100,44
965,348717,BESTÅ,Cabinets & cupboards,25,No old price,TRUE,"        Drawer runner, push-open",,,
966,10351511,BESTÅ,Cabinets & cupboards,60,No old price,TRUE,"        Drawer frame,          60x15x40 cm",40,15,60
967,10299877,BESTÅ,Cabinets & cupboards,595,No old price,TRUE,"        TV bench,          180x40x64 cm",40,64,180
968,90347515,ENERYDA,Cabinets & cupboards,35,No old price,TRUE,"        Cup handle,          89 mm",30,,22
969,99282538,BEKANT,Cabinets & cupboards,1294,No old price,TRUE,"        Storage unit on legs,          61x101 cm",45,101,61
970,30388636,HAVSTA,Cabinets & cupboards,895,No old price,TRUE,"        Glass-door cabinet,          81x35x123 cm",35,123,81
971,60334312,BILLSBRO,Cabinets & cupboards,35,No old price,TRUE,"        Handle,          320 mm",,,
972,40245840,BESTÅ,Cabinets & cupboards,195,No old price,TRUE,"        Frame,          60x40x128 cm",40,128,60
